Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20102012","2010-2012","%","110"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20112013","2011-2013","%","112"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20122014","2012-2014","%","113"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20132015","2013-2015","%","114"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20142016","2014-2016","%","114"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20152017","2015-2017","%","115"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20162018","2016-2018","%","114"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20172019","2017-2019","%","115"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20182020","2018-2020","%","115"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20192021","2019-2021","%","116"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","8.4"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","8.8"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","7.9"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","7.1"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","6.6"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","6.5"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","6.3"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","6.4"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","6.2"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","6"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","5.6"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","99"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","99"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","99"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","99"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","99"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","99"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","99"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","99"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","99"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","99"
"FS","Suite of Food Security Indicators","784","United Arab Emirates","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","99"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20092011","2009-2011","%","119"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20102012","2010-2012","%","127"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20112013","2011-2013","%","130"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20122014","2012-2014","%","133"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20132015","2013-2015","%","135"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20142016","2014-2016","%","136"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20152017","2015-2017","%","136"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20162018","2016-2018","%","136"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20172019","2017-2019","%","136"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20182020","2018-2020","%","137"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20192021","2019-2021","%","138"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","5.4"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","<2.5"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","<2.5"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","<2.5"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","<2.5"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","<2.5"
"FS","Suite of Food Security Indicators","860","Uzbekistan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","<2.5"
