Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1979","1979","index","195.11","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1980","1980","index","179.36","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1981","1981","index","174.32","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1982","1982","index","163.34","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1983","1983","index","160.9","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1984","1984","index","155.52","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1985","1985","index","154.11","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1986","1986","index","159.09","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1987","1987","index","171","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1988","1988","index","168.2","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1989","1989","index","166.17","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1990","1990","index","155.86","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1991","1991","index","160.62","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1992","1992","index","152.54","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1993","1993","index","147.76","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1994","1994","index","137.8","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1995","1995","index","130.9","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1996","1996","index","124.58","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1997","1997","index","121.75","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1998","1998","index","122.71","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1999","1999","index","106.48","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2000","2000","index","118.83","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2001","2001","index","112.24","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2002","2002","index","110.38","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2003","2003","index","108.01","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2004","2004","index","115.42","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2005","2005","index","104.19","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2006","2006","index","105.96","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2007","2007","index","108.29","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2008","2008","index","108.71","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2009","2009","index","108.29","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2010","2010","index","110.29","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2011","2011","index","111.4","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2012","2012","index","106.47","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2013","2013","index","104.44","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2014","2014","index","100.44","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2015","2015","index","99.81","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2016","2016","index","99.74","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2017","2017","index","103.72","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2018","2018","index","107.19","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2019","2019","index","109.13","E","Estimated value"
"QI","Production Indices","630","Puerto Rico","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2020","2020","index","110.05","E","Estimated value"
"QI","Production Indices","634","Qatar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1961","1961","index","318.31","E","Estimated value"
"QI","Production Indices","634","Qatar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1962","1962","index","325.34","E","Estimated value"
"QI","Production Indices","634","Qatar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1963","1963","index","317.77","E","Estimated value"
"QI","Production Indices","634","Qatar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1964","1964","index","308.17","E","Estimated value"
"QI","Production Indices","634","Qatar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1965","1965","index","298.66","E","Estimated value"
"QI","Production Indices","634","Qatar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1966","1966","index","295.49","E","Estimated value"
"QI","Production Indices","634","Qatar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1967","1967","index","294.32","E","Estimated value"
"QI","Production Indices","634","Qatar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1968","1968","index","300.73","E","Estimated value"
"QI","Production Indices","634","Qatar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1969","1969","index","297.55","E","Estimated value"
"QI","Production Indices","634","Qatar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1970","1970","index","271.22","E","Estimated value"
"QI","Production Indices","634","Qatar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1971","1971","index","272.79","E","Estimated value"
"QI","Production Indices","634","Qatar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1972","1972","index","260.06","E","Estimated value"
"QI","Production Indices","634","Qatar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1973","1973","index","121.97","E","Estimated value"
"QI","Production Indices","634","Qatar","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1974","1974","index","113.82","E","Estimated value"
